ID,date,timeperiod,purpose,origin_type,access_mode,access_walk_dist,dest_type,egress_mode,egress_walk_dist,fare_type_clean,orca_emp_clean,fare_cat_clean,oneway_route_clean,oneway_all_clean,firsttimetransit,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_6,ethnicity_7,ethnicity_8,ethnicity_99,ethnicity_98,language_1,language_2,language_3,language_4,language_5,language_6,language_7,language_8,language_9,language_99,hhsize_clean,income_clean
LE13723,"Monday, October 19, 2015",3,2,2,2,#NULL!,3,1,3.00,1,2,1,2,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10
LE17047,"Monday, October 26, 2015",2,1,1,1,2.00,2,1,#NULL!,3,2,1,15,#NULL!,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4
LE11957,"Wednesday, October 14, 2015",2,2,2,1,#NULL!,3,1,#NULL!,3,#NULL!,#NULL!,#NULL!,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,7
LE15632,"Wednesday, October 21, 2015",2,2,4,1,1.00,2,2,#NULL!,3,2,#NULL!,22,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,#NULL!
LE15638,"Wednesday, October 21, 2015",2,1,2,1,1.00,1,1,0.00,3,1,1,12,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,10
LE16599,"Thursday, October 22, 2015",2,1,1,1,#NULL!,2,3,#NULL!,1,1,1,20,#NULL!,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10
LE16856,"Thursday, October 22, 2015",2,2,4,2,#NULL!,2,2,#NULL!,3,2,1,32,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
LE16972,"Monday, October 26, 2015",2,1,2,1,#NULL!,1,1,#NULL!,1,1,1,10,40,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
LE20533,"Thursday, October 15, 2015",2,2,2,1,1.00,3,1,#NULL!,1,1,1,3,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,9
LE20857,"Monday, October 19, 2015",3,3,99,1,#NULL!,1,1,#NULL!,3,2,1,4,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,10
LE20858,"Monday, October 19, 2015",3,2,2,1,1.50,3,1,#NULL!,1,#NULL!,1,10,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9
LE21398,"Monday, October 19, 2015",3,1,2,1,#NULL!,1,1,#NULL!,1,#NULL!,1,24,45,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5
LE21429,"Monday, October 19, 2015",3,1,2,1,4.00,1,1,25.00,3,2,1,20,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11
LE21785,"Monday, October 19, 2015",2,1,2,1,2.00,1,1,1.00,1,1,1,5,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9
LE23644,"Thursday, October 22, 2015",1,3,4,1,#NULL!,5,1,#NULL!,3,2,2,10,#NULL!,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
LE23683,"Thursday, October 22, 2015",1,2,4,1,1.00,2,1,8.00,1,2,1,40,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
LE24247,"Monday, October 26, 2015",2,2,4,1,0.50,2,3,#NULL!,1,1,#NULL!,24,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,11
LE26001,"Monday, November 2, 2015",3,2,2,1,1.00,99,1,3.00,3,2,1,5,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11
LM31200,"Monday, November 2, 2015",2,#NULL!,#NULL!,1,#NULL!,3,1,#NULL!,9,#NULL!,3,#NULL!,#NULL!,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11
LE12740,"Thursday, October 15, 2015",2,1,2,4,#NULL!,1,1,#NULL!,1,#NULL!,1,5,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,11
LE25599,"Monday, November 2, 2015",3,1,1,1,5.00,2,1,#NULL!,1,#NULL!,1,20,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,8
LE10216,"Tuesday, October 13, 2015",1,1,2,1,1.00,1,3,#NULL!,1,1,1,30,#NULL!,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,9
LE11645,"Wednesday, October 14, 2015",3,1,2,1,3.00,1,1,1.00,1,1,1,22,75,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,6
LE13037,"Thursday, October 15, 2015",2,2,99,1,4.00,2,3,#NULL!,7,#NULL!,#NULL!,7,7,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,7
LE14343,"Tuesday, October 20, 2015",1,3,99,1,2.50,99,1,#NULL!,1,2,5,10,90,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,1
LE17511,"Monday, October 26, 2015",3,2,2,1,4.00,4,1,#NULL!,5,#NULL!,1,60,#NULL!,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,6
LE18979,"Wednesday, October 14, 2015",2,2,2,99,#NULL!,4,1,#NULL!,99,#NULL!,1,26,#NULL!,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2
LE19362,"Wednesday, October 14, 2015",3,3,4,1,#NULL!,99,1,#NULL!,5,2,1,4,#NULL!,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
LE19919,"Wednesday, October 14, 2015",2,2,4,1,#NULL!,2,1,3.00,1,2,1,20,20,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,10
LE20340,"Thursday, October 15, 2015",2,1,1,1,1.00,2,1,#NULL!,1,1,1,15,#NULL!,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9
LE20917,"Monday, October 19, 2015",3,1,2,1,3.00,1,1,3.00,#NULL!,#NULL!,1,26,26,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,6
LE20927,"Monday, October 19, 2015",3,1,2,1,1.00,1,1,2.00,1,2,1,20,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8
LE21204,"Monday, October 19, 2015",3,1,2,1,2.00,1,1,#NULL!,1,1,1,20,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
LE23754,"Thursday, October 22, 2015",1,2,4,1,1.00,2,1,3.00,1,2,1,18,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,#NULL!
LE24959,"Monday, October 26, 2015",3,3,4,99,#NULL!,5,1,#NULL!,1,#NULL!,2,30,#NULL!,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,11
LE25723,"Monday, November 2, 2015",3,1,2,99,#NULL!,1,1,#NULL!,7,#NULL!,#NULL!,20,#NULL!,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4
LE25759,"Monday, November 2, 2015",3,2,4,1,1.00,2,#NULL!,#NULL!,1,#NULL!,2,10,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,11
LM30918,"Monday, November 2, 2015",1,2,2,1,#NULL!,4,#NULL!,#NULL!,1,2,2,#NULL!,#NULL!,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3
LM30983,"Monday, November 2, 2015",1,3,4,99,#NULL!,1,1,1.00,3,#NULL!,2,2,#NULL!,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,#NULL!,9
LE16002,"Thursday, October 22, 2015",1,#NULL!,2,1,7.00,2,1,7.00,#NULL!,#NULL!,#NULL!,10,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,#NULL!
LE10696,"Tuesday, October 13, 2015",1,1,2,99,#NULL!,1,1,5.00,#NULL!,#NULL!,1,20,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,11
LE10946,"Tuesday, October 13, 2015",2,1,2,1,#NULL!,1,1,#NULL!,1,1,1,20,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,10
LE10951,"Tuesday, October 13, 2015",2,1,2,99,#NULL!,1,#NULL!,#NULL!,3,2,1,50,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6
LE11465,"Wednesday, October 14, 2015",2,2,4,2,#NULL!,2,2,#NULL!,5,#NULL!,1,20,#NULL!,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,#NULL!
LE12207,"Thursday, October 15, 2015",1,1,2,99,#NULL!,1,1,2.00,1,1,2,30,#NULL!,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9
LE13963,"Tuesday, October 20, 2015",1,1,2,2,#NULL!,1,1,3.00,1,2,1,40,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,10
LE14097,"Tuesday, October 20, 2015",1,1,2,1,2.00,1,1,#NULL!,1,2,1,23,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,4
LE14122,"Tuesday, October 20, 2015",1,3,1,1,#NULL!,1,1,#NULL!,3,1,3,20,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,9
LE14882,"Tuesday, October 20, 2015",2,2,2,99,#NULL!,99,1,5.00,3,2,1,18,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4
LE15312,"Wednesday, October 21, 2015",3,1,2,2,#NULL!,1,3,#NULL!,1,1,1,#NULL!,#NULL!,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,7
LE15403,"Wednesday, October 21, 2015",3,3,1,1,#NULL!,1,1,#NULL!,1,1,1,2,#NULL!,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,11
LE16739,"Thursday, October 22, 2015",2,1,2,1,2.00,1,1,3.00,1,1,1,5,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,10
LE20614,"Monday, October 19, 2015",2,1,1,1,2.00,2,1,3.00,1,1,1,15,#NULL!,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,11
LE21528,"Monday, October 19, 2015",3,1,2,1,1.00,1,1,8.00,3,2,5,20,#NULL!,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4
LE21611,"Monday, October 19, 2015",2,1,2,99,#NULL!,1,99,#NULL!,3,1,1,50,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10
LE21613,"Monday, October 19, 2015",2,1,2,1,4.00,1,1,5.00,3,2,1,50,#NULL!,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11
LE21614,"Monday, October 19, 2015",2,1,2,1,#NULL!,1,1,#NULL!,3,1,1,23,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,7
LE21634,"Monday, October 19, 2015",2,1,2,1,#NULL!,1,1,#NULL!,1,1,1,60,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,10
LE21762,"Monday, October 19, 2015",2,1,2,1,1.00,1,1,5.00,1,1,1,60,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,10
LE24411,"Monday, October 26, 2015",3,2,99,1,#NULL!,2,1,#NULL!,1,2,1,3,#NULL!,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3
LM30266,"Monday, November 2, 2015",2,2,2,1,3.00,99,1,3.00,1,1,1,26,#NULL!,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,10
LM31288,"Monday, November 2, 2015",1,2,2,2,#NULL!,4,99,#NULL!,5,1,1,20,#NULL!,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,2
LE10537,"Tuesday, October 13, 2015",1,1,2,1,#NULL!,1,1,6.00,3,2,1,40,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,11
LE13491,"Monday, October 19, 2015",2,2,4,1,0.50,2,1,0.50,1,1,1,60,60,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,7
LE15093,"Wednesday, October 21, 2015",2,2,5,1,1.00,2,1,1.00,3,#NULL!,3,1,#NULL!,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9
LE17783,"Monday, November 2, 2015",2,1,2,2,#NULL!,1,1,1.00,#NULL!,#NULL!,1,15,15,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,11
LE23299,"Wednesday, October 21, 2015",3,3,99,1,3.00,1,1,5.00,3,2,1,1,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5
LM31176,"Monday, November 2, 2015",1,1,2,1,#NULL!,1,1,#NULL!,3,2,5,20,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
LM31349,"Monday, November 2, 2015",2,1,2,1,2.00,1,1,3.00,1,1,1,#NULL!,48,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8
LE16898,"Monday, October 26, 2015",2,1,2,1,#NULL!,1,1,#NULL!,1,2,1,20,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,9
LE20125,"Thursday, October 15, 2015",1,1,1,1,3.00,2,1,1.00,1,1,#NULL!,15,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8
LE24291,"Monday, October 26, 2015",2,2,4,2,#NULL!,2,2,#NULL!,3,2,5,25,#NULL!,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1
LE26014,"Monday, November 2, 2015",3,3,1,1,4.00,99,1,#NULL!,1,1,1,5,20,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,8
LE13506,"Monday, October 19, 2015",3,3,1,1,#NULL!,99,1,#NULL!,3,2,1,4,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,11
LE13971,"Tuesday, October 20, 2015",1,1,2,1,1.00,1,1,1.00,3,#NULL!,#NULL!,30,#NULL!,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3
LE15953,"Thursday, October 22, 2015",1,1,1,1,3.00,2,1,3.00,1,2,1,#NULL!,#NULL!,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,4
LE19641,"Wednesday, October 14, 2015",3,3,4,1,2.00,4,1,2.00,3,2,2,23,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,10
LE11442,"Wednesday, October 14, 2015",2,2,2,4,#NULL!,3,1,#NULL!,7,#NULL!,1,#NULL!,#NULL!,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,5
LE18819,"Tuesday, October 13, 2015",2,1,1,1,#NULL!,2,1,#NULL!,5,2,#NULL!,60,#NULL!,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,6
LE20660,"Monday, October 19, 2015",2,1,2,1,#NULL!,1,1,#NULL!,1,1,1,2,60,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,11
LE10859,"Tuesday, October 13, 2015",2,2,2,99,#NULL!,4,1,1.00,7,#NULL!,1,#NULL!,#NULL!,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2
LE16961,"Monday, October 26, 2015",2,3,1,1,0.50,5,1,0.50,3,2,1,18,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8
LE19895,"Wednesday, October 14, 2015",2,1,2,1,#NULL!,1,1,#NULL!,1,2,1,20,#NULL!,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,6
LM30482,"Tuesday, October 20, 2015",2,1,2,1,#NULL!,1,1,#NULL!,1,1,1,30,#NULL!,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6
LM30920,"Monday, November 2, 2015",1,1,2,1,2.00,1,1,5.00,1,#NULL!,1,20,#NULL!,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,11
LM31047,"Monday, November 2, 2015",1,1,2,1,1.00,1,1,1.00,1,1,1,26,#NULL!,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
LM31155,"Monday, November 2, 2015",1,1,2,99,#NULL!,1,1,2.00,3,2,1,#NULL!,#NULL!,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1
LM31157,"Monday, November 2, 2015",1,1,2,99,#NULL!,1,99,#NULL!,#NULL!,#NULL!,1,22,22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
LE21341,"Monday, October 19, 2015",3,1,2,1,0.50,1,1,2.00,1,2,1,45,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4
LM30973,"Monday, November 2, 2015",1,1,2,1,2.00,1,1,2.00,1,2,1,45,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4
LE16451,"Thursday, October 22, 2015",2,2,2,1,1.00,99,1,1.00,1,1,1,1,27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,7
LE25868,"Monday, November 2, 2015",3,1,1,1,1.00,2,1,4.00,3,2,1,30,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11
LE15131,"Wednesday, October 21, 2015",2,2,2,1,1.00,3,1,3.00,3,2,1,3,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,11
LE15144,"Wednesday, October 21, 2015",3,2,2,1,#NULL!,3,1,#NULL!,3,2,1,3,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,11
LE17439,"Monday, October 26, 2015",3,1,2,1,2.00,1,1,4.00,3,2,1,15,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,11
LE18897,"Tuesday, October 13, 2015",2,3,1,1,5.00,3,1,#NULL!,1,1,1,10,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,11
LE19375,"Wednesday, October 14, 2015",3,2,4,1,1.00,2,1,1.00,1,2,#NULL!,#NULL!,#NULL!,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1
LE24340,"Monday, October 26, 2015",2,1,1,1,2.00,2,1,2.00,1,2,1,54,54,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
LE11057,"Tuesday, October 13, 2015",2,1,2,1,1.00,1,1,2.00,5,2,1,70,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8
LE11785,"Wednesday, October 14, 2015",3,3,1,1,3.00,1,1,2.00,1,2,1,#NULL!,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,9
LE12487,"Thursday, October 15, 2015",1,3,1,1,1.00,99,3,#NULL!,1,2,1,15,30,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,8
LE20679,"Monday, October 19, 2015",2,1,1,1,#NULL!,2,99,#NULL!,3,2,1,52,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,11
LE25443,"Monday, November 2, 2015",2,1,1,99,#NULL!,2,99,#NULL!,1,2,1,#NULL!,#NULL!,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5
LE17676,"Monday, October 26, 2015",2,1,2,1,3.00,1,99,#NULL!,3,1,1,20,#NULL!,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,7
LE10980,"Tuesday, October 13, 2015",2,1,2,1,1.00,1,1,10.00,1,2,1,8,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,7
LE11443,"Wednesday, October 14, 2015",2,1,2,99,#NULL!,1,99,#NULL!,1,1,#NULL!,25,#NULL!,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3
LE20772,"Monday, October 19, 2015",2,2,2,1,4.00,3,1,4.00,5,1,1,2,30,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
LE24485,"Monday, October 26, 2015",3,2,2,1,#NULL!,3,1,#NULL!,1,2,3,1,#NULL!,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
LM30453,"Monday, October 19, 2015",2,3,1,1,#NULL!,3,1,#NULL!,1,1,1,3,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,#NULL!
LM31126,"Monday, November 2, 2015",1,2,2,1,3.00,3,1,#NULL!,9,3,1,2,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9
LE11199,"Tuesday, October 13, 2015",2,1,2,2,#NULL!,1,99,#NULL!,1,2,1,30,#NULL!,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
LE21647,"Monday, October 19, 2015",2,2,2,1,5.00,99,1,#NULL!,3,2,4,2,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,11
LE23962,"Thursday, October 22, 2015",2,2,99,1,3.00,2,1,3.00,1,2,1,21,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8
LM31369,"Monday, November 2, 2015",1,1,2,1,#NULL!,1,1,#NULL!,7,#NULL!,#NULL!,#NULL!,#NULL!,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4,2
LE10454,"Tuesday, October 13, 2015",1,1,2,1,6.00,1,1,4.00,1,1,1,30,#NULL!,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6
LE14171,"Tuesday, October 20, 2015",1,2,2,99,#NULL!,4,99,#NULL!,1,1,1,30,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3
LE19367,"Wednesday, October 14, 2015",3,2,2,1,1.00,4,1,#NULL!,1,2,2,10,#NULL!,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,#NULL!
LM31128,"Monday, November 2, 2015",1,1,2,2,#NULL!,1,99,#NULL!,3,1,1,35,36,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,10
LE12218,"Thursday, October 15, 2015",1,1,2,1,1.00,1,1,#NULL!,3,2,1,3,20,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,11
LE17985,"Monday, November 2, 2015",3,2,2,1,1.00,3,1,#NULL!,7,#NULL!,1,#NULL!,#NULL!,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
LE20717,"Monday, October 19, 2015",2,2,2,1,3.00,3,1,#NULL!,1,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10
LE22370,"Tuesday, October 20, 2015",2,2,2,1,0.00,3,1,#NULL!,3,2,1,3,#NULL!,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2
LE22372,"Tuesday, October 20, 2015",2,1,2,1,1.00,1,1,6.00,1,2,1,2,#NULL!,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,5
LE26096,"Monday, November 2, 2015",3,1,2,1,#NULL!,1,1,#NULL!,3,#NULL!,1,20,#NULL!,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,7
LM30744,"Tuesday, October 20, 2015",2,2,2,1,#NULL!,3,1,#NULL!,3,2,1,12,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11
LM30377,"Tuesday, October 20, 2015",2,2,99,3,#NULL!,2,99,#NULL!,1,1,5,1,20,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,8
LE17954,"Monday, November 2, 2015",2,1,1,1,0.50,2,1,2.50,3,2,#NULL!,20,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9
LE12210,"Thursday, October 15, 2015",1,2,99,1,2.00,2,1,2.00,1,2,5,60,60,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,#NULL!
LE12598,"Thursday, October 15, 2015",1,1,1,1,1.00,2,1,2.00,1,2,1,30,#NULL!,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,#NULL!
LE13167,"Thursday, October 15, 2015",2,3,99,1,3.00,5,1,2.00,3,#NULL!,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,11
LE13168,"Thursday, October 15, 2015",2,3,99,1,3.00,5,1,#NULL!,3,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,#NULL!
LM30218,"Tuesday, October 20, 2015",2,1,2,1,4.00,1,1,7.00,1,2,1,20,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10
LM30961,"Monday, November 2, 2015",1,3,1,1,#NULL!,1,1,#NULL!,#NULL!,#NULL!,1,20,#NULL!,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,11
LE14220,"Tuesday, October 20, 2015",1,2,2,1,1.00,5,1,1.00,1,2,3,#NULL!,10,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,3
LE14288,"Tuesday, October 20, 2015",1,1,2,1,2.00,1,1,#NULL!,1,1,1,30,50,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8
